v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v1_idx,v2_idx
-4.5,-11.295,-2.4994e-05,-4.5002,-11.098,-2.4503e-05,412,437
-3.5739,-13.03,1.3004,-3.5736,-12.895,1.4999,3686,3873
-3.5736,-12.895,1.4999,-3.5736,-12.895,1.7007,3873,4059
-3.5736,-12.895,1.7007,-3.5736,-12.896,1.9003,4059,4249
-4.2999,-10.495,-2.2794e-05,-4.0997,-10.294,-2.2057e-05,506,523
-4.5002,-10.896,-2.4009e-05,-4.7002,-10.494,-2.3275e-05,462,504
-3.5736,-12.896,1.9003,-3.5736,-12.895,2.0993,4249,4439
-3.5762,-12.302,2.8833,-3.5757,-12.102,2.8835,5514,5538
-4.7002,-10.494,-2.3275e-05,-4.2999,-10.495,-2.2794e-05,504,506
-8.3008,-2.5023,-3.9131e-05,-8.2937,-2.3007,-3.7821e-05,1454,1476
-0.70211,-12.947,1.5005,-0.81853,-12.914,1.701,3874,4060
-3.5913,-10.293,-2.1386e-05,-3.9005,-10.197,-2.1576e-05,526,538
-3.576,-12.498,2.8797,-3.5762,-12.302,2.8833,5491,5514
-3.6208,-10.294,0.78866,-3.6222,-10.294,0.86303,3021,3293
-3.5802,-10.294,0.10246,-3.5728,-10.295,0.49988,1661,2795
-3.5757,-12.102,2.8835,-3.5742,-11.696,2.8818,5538,5586
-3.5727,-10.499,2.2995,-3.5727,-10.498,2.4994,4653,4856
-3.5727,-10.296,1.6999,-3.5725,-10.301,1.8914,4094,4284
-3.5729,-10.295,1.0999,-3.5727,-10.297,1.5009,3534,3907
-0.70086,-12.497,-3.211e-05,-0.50116,-12.498,-3.2535e-05,286,287
-0.8429,-12.849,-3.2323e-05,-0.70082,-12.956,0.099957,241,1620
-0.30737,-9.3482,-2.8536e-05,-0.26512,-9.5017,8.9991e-05,774,1823
-6.2948,-8.8989,-5.8634e-06,-6.4969,-8.4999,-5.2561e-06,840,894
-0.5024,-12.956,0.30055,-0.50167,-12.956,0.70026,2536,2974
-0.81853,-12.914,1.701,-0.81726,-12.915,1.9024,4060,4250
-0.13267,-12.707,-3.383e-05,-0.063439,-12.704,0.10433,266,1626
-3.5709,-1.711,1.8974,-3.5709,-1.7091,2.1,4414,4597
-0.063512,-12.499,0.89946,-0.063512,-12.498,1.3008,3254,3697
-0.063585,-12.3,1.6997,-0.063586,-12.299,1.8998,4073,4263
-0.30276,-7.5019,-8.1206e-06,-0.27041,-7.4992,9.1119e-05,994,2190
-0.49792,-12.956,2.4991,-0.49773,-12.956,2.6989,4826,5018
-0.7015,-12.939,2.1007,-0.49792,-12.956,2.4991,4440,4826
-0.49773,-12.956,2.6989,-0.89328,-12.695,2.95,5018,5471
-0.89328,-12.695,2.95,-1.0878,-12.488,2.95,5471,5493
-0.063593,-12.303,2.2834,-0.089333,-11.912,2.902,4634,5570
-5.1001,-3.7042,-2.4344e-05,-5.3016,-3.5174,4.1458e-07,1332,2316
-1.2192,-12.424,2.95,-1.0878,-12.488,2.95,5492,5493
0.89192,-8.8828,0.49588,0.89547,-8.9137,0.69993,2855,3109
-3.62,-4.9828,0.78912,-3.6199,-4.9827,0.86734,3187,3456
-1.4188,-12.202,2.95,-1.4675,-12.075,2.95,5515,5539
-1.2192,-12.424,2.95,-1.4188,-12.202,2.95,5492,5515
-0.50206,-11.699,2.95,-0.70456,-11.499,2.95,5593,5616
-0.91205,-11.31,2.95,-1.1216,-11.126,2.95,5638,5659
-1.3014,-11.099,2.95,-1.1216,-11.126,2.95,5658,5659
-1.896,-11.492,2.95,-1.9022,-11.298,2.95,5610,5633
-1.9022,-11.298,2.95,-1.8963,-11.104,2.95,5633,5655
-1.224,-12.42,-3.0902e-05,-0.89951,-12.501,-3.1841e-05,283,285
-1.4109,-12.211,-3.0816e-05,-1.4713,-12.073,-2.9747e-05,306,329
-1.224,-12.42,-3.0902e-05,-1.4109,-12.211,-3.0816e-05,283,306
-0.55835,-12.055,0.067525,-0.59484,-11.999,0.067522,1635,1640
-0.89951,-12.501,-3.1841e-05,-0.31209,-12.504,-3.3053e-05,285,288
-0.38998,-12.191,-3.0994e-05,-0.55835,-12.055,0.067525,335,1635
-0.31209,-12.504,-3.3053e-05,-0.15113,-12.505,-3.6138e-05,288,289
-0.15113,-12.505,-3.6138e-05,-0.06351,-12.543,0.092026,289,1629
-0.063498,-12.499,0.31311,-0.063513,-12.498,0.69968,2544,2984
-0.063513,-12.498,0.69968,-0.063585,-12.3,1.0978,2984,3513
-0.38998,-12.191,-3.0994e-05,-0.73801,-11.852,0.25128,335,2553
-1.6821,-11.713,-2.897e-05,-1.8952,-11.492,-2.915e-05,372,394
-1.8952,-11.492,-2.915e-05,-2.0895,-11.289,-2.8085e-05,394,419
-0.71433,-11.489,-3.0486e-05,-0.97645,-11.185,-2.9584e-05,400,451
-0.56899,-11.494,-3.0903e-05,-0.53834,-11.541,0.049032,401,1649
-0.72043,-11.885,0.44127,-0.82621,-11.71,0.41209,2772,2777
-0.55222,-11.534,0.35204,-0.53645,-11.565,0.42225,2562,2783
-0.82621,-11.71,0.41209,-0.50003,-11.688,0.45163,2777,2779
-5.899,-11.696,-1.9539e-05,-5.699,-11.497,-1.8949e-05,359,382
-5.4989,-11.096,-1.8552e-05,-5.4978,-10.895,-1.8483e-05,432,457
-5.6987,-10.896,-1.9166e-05,-5.6988,-10.697,-1.9307e-05,456,478
-5.6988,-10.697,-1.9307e-05,-5.6911,-10.502,-1.8831e-05,478,499
-5.4989,-10.695,-1.8543e-05,-5.2974,-10.302,-1.735e-05,479,522
-2.503,-10.697,-2.5405e-05,-2.7014,-10.496,-2.4332e-05,490,511
-1.7064,-8.5002,4.5788e-05,-1.3151,-8.3001,4.5116e-05,2016,2056
-2.503,-10.697,-2.5405e-05,-2.1022,-10.498,-2.612e-05,490,514
-2.7035,-10.297,-2.3894e-05,-2.7028,-10.097,-2.3387e-05,528,544
-2.5032,-10.097,-2.3963e-05,-2.6807,-9.6617,4.6488e-05,545,1767
-2.7033,-9.6966,-2.2389e-05,-2.6807,-9.6617,4.6488e-05,654,1767
-2.7033,-9.6966,-2.2389e-05,-2.7009,-9.5001,4.6804e-05,654,1811
-2.7042,-9.2962,-2.1346e-05,-2.7007,-9.3001,4.713e-05,762,1854
-2.7042,-9.2962,-2.1346e-05,-2.6636,-9.1356,-2.1064e-05,762,805
-2.7005,-8.9001,4.7771e-05,-2.5015,-8.5001,4.7891e-05,1940,2012
-2.3028,-8.4999,4.7379e-05,-1.9037,-8.5,4.6338e-05,2013,2015
-1.9075,-9.1082,-2.3264e-05,-2.1057,-9.2998,4.5552e-05,809,1857
-1.7075,-9.1265,-2.3845e-05,-1.706,-9.0997,4.4833e-05,810,1902
-1.9037,-8.5,4.6338e-05,-1.5117,-8.5003,4.5308e-05,2015,2017
-1.5086,-9.1438,-2.4495e-05,-1.706,-9.0997,4.4833e-05,811,1902
-0.90338,-9.2987,-2.6647e-05,-0.90559,-9.3001,4.2403e-05,771,1863
-0.70504,-9.3129,-2.7266e-05,-0.71637,-9.299,4.1939e-05,772,1864
-0.095689,-8.2999,0.0001106,0.10496,-8.2993,0.00011096,2062,2063
0.69158,-8.7001,0.00011472,0.29572,-8.3004,0.00011052,1993,2064
-0.10068,-9.4978,-2.9533e-05,-0.30737,-9.3482,-2.8536e-05,724,774
0.30493,-9.5069,-3.051e-05,0.30058,-9.4999,0.00011138,726,1826
1.8961,-9.4984,0.00010365,2.2913,-9.2994,9.8091e-05,1834,1879
-8.49,-9.5005,7.2161e-07,-8.3227,-9.3,1.758e-07,1809,1853
-7.6948,-9.2997,-7.6606e-06,-7.4951,-9.2997,-7.7605e-06,752,753
-8.4914,-9.3352,-1.16e-05,-8.6796,-9.5006,1.3825e-06,748,1808
-8.4914,-9.3352,-1.16e-05,-8.3227,-9.3,1.758e-07,748,1853
-7.8968,-8.9007,-1.0756e-06,-8.1142,-8.1912,-5.0664e-07,832,931
-8.899,-9.0993,-3.067e-05,-8.9013,-8.8995,1.9819e-06,791,1936
-8.7135,-8.1643,1.3328e-06,-8.5067,-8.174,6.2704e-07,2086,2087
-8.906,-8.6995,1.9819e-06,-8.9074,-8.4996,1.9722e-06,1973,2008
-7.0958,-9.2973,-8.1355e-06,-6.6955,-9.098,-8.8837e-06,755,801
-6.1959,-9.0994,-6.1989e-06,-6.1991,-8.961,-6.1989e-06,804,841
-6.2948,-8.8989,-5.8634e-06,-6.1991,-8.961,-6.1989e-06,840,841
-6.6955,-9.098,-8.8837e-06,-6.3075,-9.1126,-7.7063e-06,801,803
-8.899,-8.1584,-3.0958e-05,-8.9152,-8.2998,1.9819e-06,928,2045
-10.508,-9.1013,-3.0948e-05,-10.455,-9.1025,6.4898e-06,783,1885
-8.2321,-8.8994,-1.1921e-07,-8.2321,-8.6845,-1.7881e-07,830,860
-8.2222,-8.4969,-2.3842e-07,-8.096,-8.301,-5.5234e-07,885,911
-7.705,-8.7002,-1.6538e-06,-7.7025,-8.4971,-1.6778e-06,863,888
-2.1051,-8.4999,4.6861e-05,-2.5013,-8.3,4.8215e-05,2014,2050
-2.8648,-7.6645,-9.1262e-06,-2.6999,-8.0999,4.9067e-05,961,2090
-1.9052,-7.8998,-8.6847e-06,-2.1046,-7.9001,4.7833e-05,952,2127
-1.7066,-7.881,-8.6462e-06,-1.9029,-7.8999,4.7293e-05,953,2128
-2.7041,-7.7037,-9.0482e-06,-2.5011,-7.9,4.8865e-05,962,2125
-1.3102,-7.8446,-8.4648e-06,-1.3152,-7.9001,4.5755e-05,955,2131
-1.5083,-7.8629,-8.5874e-06,-1.3141,-7.7004,4.6087e-05,954,2158
-0.70552,-7.6919,-8.2771e-06,-0.71498,-7.6986,4.4512e-05,972,2161
-0.30276,-7.5019,-8.1206e-06,-0.50441,-7.6995,4.393e-05,994,2162
-4.2964,-3.9007,-2.1996e-05,-4.6989,-3.7182,-2.3931e-05,1317,1334
-0.30693,-7.6552,-8.1191e-06,-0.27041,-7.4992,9.1119e-05,974,2190
-0.30693,-7.6552,-8.1191e-06,-0.097711,-7.6997,0.00011082,974,2164
0.097097,-7.5007,-8.0074e-06,-0.097711,-7.6997,0.00011082,996,2164
0.49649,-8.499,0.00010759,0.10312,-8.0997,0.00011136,2027,2104
0.2971,-7.5001,-7.8369e-06,0.1008,-7.4999,0.00011159,997,2192
0.69012,-8.5008,0.00011446,0.88622,-8.6997,0.29921,2028,2634
1.2831,-8.2677,0.0043378,1.2308,-8.3695,0.29461,2069,2639
-5.6976,-6.1037,-4.6212e-06,-5.699,-5.905,-4.3377e-06,1132,1148
2.1217,-8.2841,0.00011803,1.6938,-8.1039,0.00010432,2070,2112
0.88622,-8.6997,0.29921,0.89192,-8.8828,0.49588,2634,2855
2.3034,-7.9012,0.00010234,2.1084,-7.7004,0.00011344,2149,2175
2.3045,-8.1027,0.00010303,2.3034,-7.9012,0.00010234,2115,2149
1.2715,-8.6958,0.89181,1.0528,-8.5947,0.84511,3385,3388
3.0797,-7.0725,0.67819,3.0725,-7.0725,0.95451,3155,3431
1.6957,-7.7004,0.00010216,2.1084,-7.7004,0.00011344,2173,2175
-11.487,-8.0971,9.4175e-06,-11.491,-7.9469,9.4175e-06,2072,2116
-4.6999,-6.508,-5.9718e-06,-4.5003,-6.5055,-5.9483e-06,1105,1106
-11.092,-7.9663,-3.1376e-05,-11.046,-7.9587,0.085974,941,2118
-11.046,-7.9587,0.085974,-10.97,-7.9482,0.29852,2118,2642
-2.904,-7.5038,-9.1243e-06,-2.6993,-7.6999,4.9712e-05,981,2151
-3.265,-7.265,-9.3143e-06,-3.3041,-7.1426,-9.3524e-06,1007,1043
-3.4385,-7.1174,-9.4152e-06,-3.5906,-6.9023,-9.5046e-06,1042,1084
-10.965,-7.9526,1.8973,-10.965,-7.9529,2.0994,4351,4534
-2.78,-2.0113,1.0999,-2.78,-2.0113,1.2996,3657,3844
-4.5003,-6.5055,-5.9483e-06,-4.3001,-6.5029,-5.9175e-06,1106,1107
-3.6656,-6.8651,-9.5229e-06,-3.8879,-6.688,-7.5074e-06,1083,1093
-1.9034,-7.3028,-8.7827e-06,-1.7054,-7.3,4.7748e-05,1014,2210
-3.8879,-6.688,-7.5074e-06,-4.3001,-6.5029,-5.9175e-06,1093,1107
-5.7006,-3.6603,5.9605e-08,-5.8982,-3.5254,2.8478e-07,2297,2313
-3.5711,-5.3057,1.5,-3.5711,-5.3058,1.8997,4022,4402
-1.3014,-7.302,-8.532e-06,-1.3149,-7.2999,4.6719e-05,1017,2212
-3.5194,-7.073,2.8943,-3.5729,-6.9062,2.8834,6515,6561
-1.1027,-7.3024,-8.5171e-06,-1.1062,-7.3008,4.6157e-05,1018,2213
3.0725,-7.0725,0.95451,3.2214,-7.0725,1.1016,3431,3636
-2.3025,-7.3008,2.9501,-2.1038,-7.3008,2.9501,6476,6477
-2.9035,-7.3044,2.95,-2.5025,-7.3035,2.9501,6473,6475
-3.1037,-7.3039,2.95,-2.9035,-7.3044,2.95,6472,6473
-3.1037,-7.3039,2.95,-3.5194,-7.073,2.8943,6472,6515
-3.5728,-6.3047,2.8834,-3.5727,-5.9022,2.8833,6609,6641
-3.5727,-5.9022,2.8833,-3.5727,-5.704,2.8827,6641,6657
-3.5711,-5.3058,2.0996,-3.5711,-5.3023,2.6918,4585,5177
-5.1002,-4.9021,-2.5992e-06,-4.7007,-4.896,-2.5526e-06,1231,1233
-5.699,-5.905,-4.3377e-06,-5.6985,-5.7048,-4.0553e-06,1148,1164
-5.4983,-6.3053,-4.9142e-06,-5.6976,-6.1037,-4.6212e-06,1117,1132
-0.70187,-7.3018,-8.3634e-06,-0.71396,-7.3002,4.5157e-05,1020,2215
-4.9022,-3.6496,1.1921e-07,-4.8987,-3.5136,3.8201e-07,2301,2318
-3.697,-2.3188,2.9755e-06,-3.4938,-2.3139,2.9926e-06,2435,2436
-3.5727,-5.704,2.8827,-3.5728,-5.5077,2.8835,6657,6673
-3.5728,-5.5077,2.8835,-3.573,-5.303,2.8841,6673,6689
-3.573,-5.303,2.8841,-3.5728,-5.106,2.8807,6689,6708
-3.5711,-5.1132,0.67719,-3.62,-4.9828,0.78912,3185,3187
-3.5711,-5.1122,0.50825,-3.5711,-5.1132,0.67719,2921,3185
-5.6985,-5.7048,-4.0553e-06,-5.6985,-5.5062,-3.7631e-06,1164,1180
-0.30221,-7.3004,2.95,0.097914,-7.3019,2.95,6486,6488
-0.88197,-7.3001,2.9501,-0.30221,-7.3004,2.95,6483,6486
-0.10089,-7.3013,-8.0841e-06,-0.27082,-7.2997,9.0878e-05,1023,2217
-0.10089,-7.3013,-8.0841e-06,-0.099884,-7.3,0.00011128,1023,2218
0.098185,-7.3014,-7.8984e-06,-0.099884,-7.3,0.00011128,1024,2218
0.098185,-7.3014,-7.8984e-06,0.10004,-7.3003,0.00011094,1024,2219
1.2949,-7.3005,2.95,1.4929,-7.2954,2.95,6494,6495
0.50106,-7.3008,2.95,0.6995,-7.3017,2.95,6490,6491
0.097914,-7.3019,2.95,0.50106,-7.3008,2.95,6488,6490
0.31394,-7.2851,-3.565e-06,0.2916,-7.2991,0.00011058,1025,2220
0.49095,-7.308,-2.7242e-06,0.50795,-7.2921,9.7235e-05,1026,2221
0.7024,-7.2982,5.1174e-05,0.89324,-7.3004,5.0256e-05,2222,2223
0.6995,-7.3017,2.95,1.101,-7.3011,2.95,6491,6493
0.68094,-7.3152,-6.2081e-06,0.50795,-7.2921,9.7235e-05,1027,2221
2.9045,-7.0725,2.703,2.4919,-7.0983,2.9049,5158,6545
2.096,-7.278,2.9501,2.4919,-7.0983,2.9049,6498,6545
0.89937,-7.3032,-7.6581e-06,1.0943,-7.3015,5.1061e-05,1028,2224
3.0748,-7.0725,1.7004,3.0748,-7.0725,1.901,4200,4390
3.0748,-7.0725,1.901,3.0746,-7.0725,2.0994,4390,4573
3.0748,-7.0725,2.4985,3.0748,-7.0725,2.7033,4966,5159
1.1022,-7.2992,-7.5926e-06,1.2962,-7.2999,5.3389e-05,1029,2225
1.2996,-7.2983,-7.4817e-06,1.2962,-7.2999,5.3389e-05,1030,2225
3.2214,-7.0725,1.1016,3.2214,-7.0725,1.3014,3636,3824
3.2214,-7.0725,1.3014,3.0748,-7.0725,1.7004,3824,4200
3.0746,-7.0725,2.0994,3.0748,-7.0725,2.4985,4573,4966
1.2996,-7.2983,-7.4817e-06,1.4976,-7.2943,-7.4161e-06,1030,1031
1.4976,-7.2943,-7.4161e-06,1.4983,-7.2928,5.4079e-05,1031,2226
1.8921,-7.2583,-7.3711e-06,1.8979,-7.2832,7.1983e-05,1033,2228
2.6958,-7.1262,-6.9737e-06,2.4942,-7.3013,0.00010828,1073,2231
3.2214,-7.0725,0.30244,3.2214,-7.0725,0.50223,2682,2901
3.2214,-7.0725,0.50223,3.0797,-7.0725,0.67819,2901,3155
1.6912,-7.2814,-7.3635e-06,1.6946,-7.2849,5.5605e-05,1032,2227
-8.2982,-1.6894,2.95,-8.1014,-1.6847,2.95,7116,7117
2.8934,-7.1147,-6.8784e-06,3.0624,-7.094,-6.8545e-06,1074,1075
3.0624,-7.094,-6.8545e-06,3.2214,-7.0725,0.30244,1075,2682
2.1084,-7.5012,0.00011318,2.2978,-7.2883,8.9586e-05,2202,2230
2.3023,-7.6999,0.00010126,2.3029,-7.5,0.00010142,2176,2203
2.3023,-7.6999,0.00010126,1.9039,-7.5004,0.00010537,2176,2201
1.2703,-7.4156,-7.4704e-06,1.503,-7.5004,0.00010648,1002,2199
1.2952,-7.4967,0.00010556,1.503,-7.5004,0.00010648,2198,2199
-4.3003,-6.1077,-5.0808e-06,-4.2997,-5.9066,-4.6652e-06,1139,1155
-4.2997,-5.9066,-4.6652e-06,-4.3002,-5.7096,-4.2526e-06,1155,1171
-4.3003,-6.1077,-5.0808e-06,-4.3002,-5.7096,-4.2526e-06,1139,1171
-8.1325,-3.8982,-5.3634e-05,-8.3005,-3.4973,-5.5943e-05,1305,1344
-8.3005,-3.4973,-5.5943e-05,-8.2952,-3.2963,-5.5109e-05,1344,1366
-8.5,-3.701,-5.6062e-05,-8.6945,-3.499,-5.7762e-05,1323,1342
-8.2952,-3.2963,-5.5109e-05,-8.2829,-3.0949,-4.2886e-05,1366,1388
-8.6945,-3.499,-5.7762e-05,-8.8951,-3.2957,-5.9452e-05,1342,1363
-8.2998,-2.9024,-3.7943e-05,-8.2979,-2.7012,-3.9112e-05,1411,1433
-8.8121,-2.7875,-6.1274e-05,-8.7009,-2.3019,-2.3329e-05,1430,1474
-8.8951,-3.2957,-5.9452e-05,-9.001,-2.9878,-6.1274e-05,1363,1407
-8.5005,-2.0961,-2.3521e-05,-8.2945,-2.0986,-2.7189e-05,1498,1499
-8.3019,-1.6976,-2.3284e-05,-8.1612,-1.6999,-2.3828e-05,1547,1548
-8.5005,-2.0961,-2.3521e-05,-8.8989,-1.9112,-2.1669e-05,1498,1522
-8.7009,-2.3019,-2.3329e-05,-8.9004,-2.1028,-2.2142e-05,1474,1496
-8.8989,-1.9112,-2.1669e-05,-9.0971,-1.5503,-2.0099e-05,1522,1565
-9.212,-1.842,-2.0266e-05,-9.2643,-1.695,-1.9848e-05,1520,1542
-8.9004,-2.1028,-2.2142e-05,-9.212,-1.842,-2.0266e-05,1496,1520
-5.8994,-4.1045,-1.653e-05,-5.9066,-3.8954,-2.0091e-05,1290,1309
-5.7006,-3.6603,5.9605e-08,-5.502,-3.5201,3.6425e-07,2297,2315
-5.9066,-3.8954,-2.0091e-05,-5.9018,-3.663,5.9605e-08,1309,2296
-5.5082,-3.9078,-1.829e-05,-5.1001,-3.7042,-2.4344e-05,1311,1332
-3.501,-4.1044,-1.8815e-05,-3.6956,-3.8981,-2.1741e-05,1302,1320
-3.3636,-4.0903,-1.9947e-05,-3.3125,-3.694,-1.5279e-05,1303,1341
-3.3125,-3.694,-1.5279e-05,-3.3038,-3.6599,1.6535e-07,1341,2309
-3.3069,-3.5014,-1.4159e-05,-3.5006,-3.6636,1.4901e-07,1361,2308
-4.3005,-3.7105,-2.6595e-05,-4.3,-3.504,4.424e-07,1336,2321
-4.0874,-3.6921,6.8775e-08,-4.3,-3.504,4.424e-07,2305,2321
-4.4942,-3.6482,1.6764e-07,-4.7007,-3.5093,3.9736e-07,2303,2319
-3.1926,-3.5013,-2.0087e-05,-3.1778,-3.4677,6.1989e-07,1362,2327
-3.1926,-3.5013,-2.0087e-05,-3.3005,-3.4921,5.1612e-07,1362,2326
-4.9005,-2.4872,-3.1141e-05,-4.9002,-2.5442,2.4557e-06,1463,2410
-4.9002,-2.5442,2.4557e-06,-4.8986,-2.3349,2.8563e-06,2410,2429
-3.6979,-2.0917,3.4645e-06,-3.702,-1.9123,3.8743e-06,2454,2474
-3.697,-2.3188,2.9755e-06,-3.6979,-2.0917,3.4645e-06,2435,2454
-3.7044,-1.9095,-3.1841e-05,-3.6973,-1.7211,4.2021e-06,1540,2490
-3.7044,-1.9095,-3.1841e-05,-3.702,-1.9123,3.8743e-06,1540,2474
-3.5795,-1.5078,0.090219,-3.5709,-1.5085,0.66269,2507,3215
-3.6987,-1.5133,-3.2247e-05,-3.5795,-1.5078,0.090219,1580,2507
-2.7874,-2.0393,-3.1551e-05,-2.9392,-2.2957,1.9308e-06,1519,2439
-2.7874,-2.0393,-3.1551e-05,-2.7818,-2.0187,0.09844,1519,2459
-2.7818,-2.0187,0.09844,-2.78,-2.0113,0.30086,2459,2721
-2.78,-2.0113,0.30086,-2.78,-2.0113,0.50061,2721,2941
-2.9204,-2.0164,0.69031,-2.78,-2.0113,1.0999,3206,3657
-11.601,-7.9479,1.8353,-11.584,-7.9427,1.912,4348,4349
-3.5709,-1.5085,0.66269,-3.6152,-1.3874,0.92106,3215,3476
-3.6953,-1.7141,-3.2083e-05,-3.7017,-1.5198,4.7359e-06,1563,2506
-3.6987,-1.5133,-3.2247e-05,-3.7017,-1.5198,4.7359e-06,1580,2506
-3.6152,-1.3874,0.92106,-3.5708,-1.5031,1.0993,3476,3663
-3.5709,-1.7091,1.3028,-3.5709,-1.7091,1.5033,3848,4034
-3.5708,-1.5031,1.0993,-3.5709,-1.7091,1.3028,3663,3848
-2.78,-2.0113,1.6991,-2.78,-2.0113,1.8988,4220,4410
-2.78,-2.0113,1.8988,-2.78,-2.0113,2.0986,4410,4593
-2.78,-2.0113,2.0986,-2.78,-2.0113,2.2983,4593,4796
-3.5709,-1.7091,1.5033,-3.5709,-1.711,1.8974,4034,4414
-2.78,-2.0113,2.2983,-2.7801,-2.0113,2.5025,4796,4987
-3.5709,-1.7091,2.1,-3.5709,-1.7091,2.3005,4597,4800
-3.5728,-1.7106,2.8866,-3.7002,-1.519,2.95,7138,7146
-3.5709,-1.7091,2.3005,-3.5709,-1.7091,2.501,4800,4991
-8.9021,-1.7077,-2.1192e-05,-8.6989,-1.7043,-2.1891e-05,1544,1545
-8.6989,-1.7043,-2.1891e-05,-8.5004,-1.701,-2.2587e-05,1545,1546
-8.6997,-1.9095,-2.2395e-05,-8.2989,-1.9011,-2.3793e-05,1523,1525
-8.2989,-1.9011,-2.3793e-05,-8.1612,-1.6999,-2.3828e-05,1525,1548
-2.9935,-2.8507,1.9073e-06,-2.9806,-2.6814,1.5877e-06,2382,2401
-2.9935,-2.8507,1.9073e-06,-3.2732,-2.687,1.2124e-06,2382,2399
-11.614,-7.9469,1.3688,-11.61,-7.9472,1.5022,3782,3968
-11.588,-7.9382,1.2999,-11.583,-7.9386,1.5003,3783,3969
-11.61,-7.9472,1.5022,-11.583,-7.9386,1.5003,3968,3969
-11.041,-7.9634,1.7006,-10.965,-7.9526,1.8973,4161,4351
-11.032,-7.9591,1.3175,-11.374,-7.9468,1.5014,3784,3970
-11.023,-7.9648,2.0961,-11.021,-7.9649,2.2273,4533,4736
-11.584,-7.9427,1.912,-11.023,-7.9648,2.0961,4349,4533
-10.965,-7.9529,2.0994,-10.964,-7.9532,2.288,4534,4737
-11.604,-7.9476,1.7021,-11.579,-7.939,1.7005,4158,4159
-11.604,-7.9476,1.7021,-11.601,-7.9479,1.8353,4158,4348
-0.063661,-12.096,1.8998,-0.063661,-12.095,2.1005,4266,4455
-0.063661,-12.096,1.8998,-0.063668,-12.094,2.2848,4266,4637
-0.063603,-12.305,2.5004,-0.082749,-12.097,2.8966,4837,5546
-0.063668,-12.094,2.2848,-0.063679,-12.096,2.4998,4637,4840
-0.063679,-12.096,2.4998,-0.082749,-12.097,2.8966,4840,5546
-7.8247,-4.628,2.95,-8.0161,-4.4233,2.95,6727,6747
-8.2989,-3.9027,2.95,-8.4948,-3.7027,2.95,6815,6838
-8.2664,-4.0758,2.95,-8.2989,-3.9027,2.95,6791,6815
-8.2094,-4.2076,2.95,-8.2664,-4.0758,2.95,6768,6791
-7.1891,-3.9062,2.95,-7.1906,-3.7102,2.95,6821,6845
-7.1906,-3.7102,2.95,-7.1883,-3.5151,2.95,6845,6872
-7.1878,-3.2921,2.95,-7.1882,-3.1051,2.95,6900,6928
-7.1882,-3.1051,2.95,-7.1881,-2.8834,2.95,6928,6955
-7.1881,-2.8834,2.95,-7.1894,-2.6796,2.95,6955,6982
-7.1894,-2.6796,2.95,-7.1909,-2.4912,2.95,6982,7009
-7.1909,-2.4912,2.95,-7.1888,-2.3011,2.95,7009,7037
-8.673,-2.704,2.95,-8.7043,-2.2867,2.95,6974,7029
-8.8968,-3.1074,2.95,-8.8819,-2.9228,2.95,6919,6946
-8.8819,-2.9228,2.95,-8.673,-2.704,2.95,6946,6974
-8.7043,-2.2867,2.95,-8.8935,-2.1001,2.95,7029,7054
-7.1888,-2.3011,2.95,-7.1855,-2.11,2.95,7037,7063
-8.8935,-2.1001,2.95,-9.2028,-1.8212,2.95,7054,7083
-7.1855,-2.11,2.95,-7.1902,-1.8954,2.95,7063,7094
-7.8891,-1.6929,2.95,-7.4423,-1.3586,2.95,7118,7147
-8.6983,-1.6928,2.95,-9.0991,-1.5404,2.95,7114,7139
-9.2555,-1.6809,2.95,-9.0991,-1.5404,2.95,7111,7139
-7.1874,-1.4993,2.95,-7.1846,-1.3186,2.95,7142,7149
